type,bom_ref,group,name,version,description,algorithm,hash_text,license_id,purl,website,issueTracker,vcs
library,defer-to-connect@2.0.1,,defer-to-connect,2.0.1,The safe way to handle the `connect` socket event,SHA-512,e2dbedb5ea571b555a606ad189b93913025dd6de2e76e9d239531d2d200bea621dd62c78dfca0fc0f64c00b638d450a28ee90ed4bd2dc0d706b1dcd2edd1e00e,MIT,pkg:npm/defer-to-connect@2.0.1,https://github.com/szmarczak/defer-to-connect#readme,https://github.com/szmarczak/defer-to-connect/issues,git+https://github.com/szmarczak/defer-to-connect.git
library,cacheable-lookup@7.0.0,,cacheable-lookup,7.0.0,A cacheable dns.lookup(…) that respects TTL,SHA-512,faa272c78c622ab6bc999adcc218cc44c5210f9351d51f1eb0f933218c57f7a26279c168c405c5bb3fc6a51dfe7afe0f13559a9878a9efcc15d2f7263d0b69f3,MIT,pkg:npm/cacheable-lookup@7.0.0,https://github.com/szmarczak/cacheable-lookup#readme,https://github.com/szmarczak/cacheable-lookup/issues,git+https://github.com/szmarczak/cacheable-lookup.git
library,cacheable-request@10.2.14,,cacheable-request,10.2.14,Wrap native HTTP requests with RFC compliant cache support,SHA-512,ce40d3e56005e21492a148327e0e6d148c73f1740afb6e56fd32d5a2325330a05ac5ebcb041b4bc60aa0b80b95401f0f556efd1558c7714f8627db556c367d99,MIT,pkg:npm/cacheable-request@10.2.14,https://github.com/jaredwray/cacheable#readme,https://github.com/jaredwray/cacheable/issues,git+https://github.com/jaredwray/cacheable.git
library,@types/http-cache-semantics@4.0.4,@types,http-cache-semantics,4.0.4,TypeScript definitions for http-cache-semantics,SHA-512,d66d1b20555cede256caf7bd4b4467b9181c42a17f5dde50b1464065e405af5437fe9f495a841012a995cbe0cf4cda465f086021eb40a1817c252737deadbd40,MIT,pkg:npm/%40types/http-cache-semantics@4.0.4#types/http-cache-semantics,https://github.com/DefinitelyTyped/DefinitelyTyped/tree/master/types/http-cache-semantics,https://github.com/DefinitelyTyped/DefinitelyTyped/issues,git+https://github.com/DefinitelyTyped/DefinitelyTyped.git#types/http-cache-semantics
library,get-stream@6.0.1,,get-stream,6.0.1,Get a stream as a string~ buffer~ or array,SHA-512,b6ce968beda3de3423aa2ef4c3902537c0c59e44b00be32a9b113374400b076a976585775ff6f50937e03cb18934c7805b174f7d4f053b59acdcd51f68708f62,MIT,pkg:npm/get-stream@6.0.1,https://github.com/sindresorhus/get-stream#readme,https://github.com/sindresorhus/get-stream/issues,git+https://github.com/sindresorhus/get-stream.git
library,keyv@4.5.4,,keyv,4.5.4,Simple key-value storage with support for multiple backends,SHA-512,a3154790747f1097f608d5e75b144b5ba9a0ec9c82094706d03b441a62f672d528d4f3538a7d4f52297eafffb8af93295600bf7e7d648ecc7b9a34ae8caa88a7,MIT,pkg:npm/keyv@4.5.4,https://github.com/jaredwray/keyv,https://github.com/jaredwray/keyv/issues,git+https://github.com/jaredwray/keyv.git
library,mimic-response@4.0.0,,mimic-response,4.0.0,Mimic a Node.js HTTP response stream,SHA-512,7b92121fdc4c614d03ceb4fe8e5f2adb37bd0fa79606da3e23c08da5ef9523e2b627f17f9373dd91d4ddcf8c2f1951f8353a68f8d4584d522e31010c31cb0baa,MIT,pkg:npm/mimic-response@4.0.0,https://github.com/sindresorhus/mimic-response#readme,https://github.com/sindresorhus/mimic-response/issues,git+https://github.com/sindresorhus/mimic-response.git
library,normalize-url@8.0.0,,normalize-url,8.0.0,Normalize a URL,SHA-512,b951692a18f932178d04945388c67da44ffb843d504de12fba04895bf3a62f3029efc3c1e4ee9a75f30d4ef99f2a15c192f0b30beaea89f59c558a461704e39f,MIT,pkg:npm/normalize-url@8.0.0,https://github.com/sindresorhus/normalize-url#readme,https://github.com/sindresorhus/normalize-url/issues,git+https://github.com/sindresorhus/normalize-url.git
library,responselike@3.0.0,,responselike,3.0.0,A response-like object for mocking a Node.js HTTP response stream,SHA-512,e34c87c5b35c976fabcd7bd9b9592b62885ab61b122653135caaf21b9cbcb9c887bf5fb10cb1d0a608c6eb82543bd9eb12ada318b1fa219f01719cb0df0af07a,MIT,pkg:npm/responselike@3.0.0,https://github.com/sindresorhus/responselike#readme,https://github.com/sindresorhus/responselike/issues,git+https://github.com/sindresorhus/responselike.git
library,decompress-response@6.0.0,,decompress-response,6.0.0,Decompress a HTTP response if needed,SHA-512,696df9c9933a05bff8a099599dc307d8b0a866d2574d1c444b5eef137868462a305369161da24a1644810e70d1f9c9bd27ef5085799113221fbf4a638bd7a309,MIT,pkg:npm/decompress-response@6.0.0,https://github.com/sindresorhus/mimic-response#readme,https://github.com/sindresorhus/mimic-response/issues,git+https://github.com/sindresorhus/mimic-response.git
library,decompress-response@6.0.0|mimic-response@3.1.0,,mimic-response,3.1.0,Mimic a Node.js HTTP response stream,SHA-512,cf4c9623ee050ebaf0792f199ade048f91dd266932d79f8bd9ee96827dfe88ae5f5b36fa4f77e1345ab6f8c79345bd3ae1ce96af837fc2fd03cd04e33731cd19,MIT,pkg:npm/mimic-response@3.1.0,https://github.com/sindresorhus/mimic-response#readme,https://github.com/sindresorhus/mimic-response/issues,git+https://github.com/sindresorhus/mimic-response.git
library,form-data-encoder@2.1.4,,form-data-encoder,2.1.4,Encode FormData content into the multipart/form-data format,SHA-512,c8361280d32b6aabe7c621173b8862f3cf986716870ba40acdbe4df388910930de44eed900ba62aff95599ffee5d4867c14af63b81d4f2cfe7eb1fb23634241f,MIT,pkg:npm/form-data-encoder@2.1.4,https://github.com/octet-stream/form-data-encoder#readme,https://github.com/octet-stream/form-data-encoder/issues,git+https://github.com/octet-stream/form-data-encoder.git
library,http2-wrapper@2.2.0,,http2-wrapper,2.2.0,HTTP2 client~ just with the familiar `https` API,SHA-512,919074c31328d2c8753de8728c951644511df7d282e532e36767142c2e1ff62a8904098a4105c42028f197988f251c0fe3476978716aaa19bbb580af383a6aa5,MIT,pkg:npm/http2-wrapper@2.2.0,https://github.com/sindresorhus/quick-lru#readme,https://github.com/sindresorhus/quick-lru/issues,git+https://github.com/sindresorhus/quick-lru.git
library,http2-wrapper@2.2.0|quick-lru@5.1.1,,quick-lru,5.1.1,Simple “Least Recently Used” (LRU) cache,SHA-512,5aec802d18d63c31adb7fc3326269d3b901763ef2167cd215697ba3328af82b691116ef9d57dd26e146f1b778b28e60dfbc544bea2dc7f7c1d9ede386784b848,MIT,pkg:npm/quick-lru@5.1.1,https://github.com/sindresorhus/quick-lru#readme,https://github.com/sindresorhus/quick-lru/issues,git+https://github.com/sindresorhus/quick-lru.git
library,resolve-alpn@1.2.1,,resolve-alpn,1.2.1,Detects the ALPN protocol,SHA-512,d1ad45e25ef7fd915939a9099d0dc5be4276fa0493416cffaf6284e4e7436344f13e6e61e0692a91659f338ed3ec7b1b9ceb5c255105e1ea42572eaeed0dcafa,MIT,pkg:npm/resolve-alpn@1.2.1,https://github.com/szmarczak/resolve-alpn#readme,https://github.com/szmarczak/resolve-alpn/issues,git+https://github.com/szmarczak/resolve-alpn.git
library,lowercase-keys@3.0.0,,lowercase-keys,3.0.0,Lowercase the keys of an object,SHA-512,a33082ea0750fa0957390b2f78a0f462c0f2f034901630d3cf8cf2cc41cd579f893f90fad8b99f0d9ea8d5cc9c171f68b86f78d0ce5d13c0bc0937b0763d9859,MIT,pkg:npm/lowercase-keys@3.0.0,https://github.com/sindresorhus/lowercase-keys#readme,https://github.com/sindresorhus/lowercase-keys/issues,git+https://github.com/sindresorhus/lowercase-keys.git
library,p-cancelable@3.0.0,,p-cancelable,3.0.0,Create a promise that can be canceled,SHA-512,9a55604773c6bb3968d0c993764e1c5ea5d69704032e738d4c083ab26eb65e430912247137718bdd27df918beac289db90905cac8ed4befe5987dca3be7da253,MIT,pkg:npm/p-cancelable@3.0.0,https://github.com/sindresorhus/p-cancelable#readme,https://github.com/sindresorhus/p-cancelable/issues,git+https://github.com/sindresorhus/p-cancelable.git
library,registry-auth-token@5.0.2,,registry-auth-token,5.0.2,Get the auth token set for an npm registry (if any),SHA-512,a3fde2903c6d5da039f41999b99ac964326ff0d3031928feea3e9769e0661f0f1e6358b5a9df7ee87f8b8d5bd05f1dc737a6910866b5714749f51689654ba09d,MIT,pkg:npm/registry-auth-token@5.0.2,https://github.com/rexxars/registry-auth-token#readme,https://github.com/rexxars/registry-auth-token/issues,git+ssh://git@github.com/rexxars/registry-auth-token.git
library,@pnpm/npm-conf@2.2.2,@pnpm,npm-conf,2.2.2,Get the npm config,SHA-512,500f751b058f845131b77222cd6e9b39e63fa50d0192e3702a393d8905bd2aac65b860ab83855e9d9d3f2fed98d3e64eb667bbd8456f83abf4ce8dc031044278,MIT,pkg:npm/%40pnpm/npm-conf@2.2.2,https://github.com/pnpm/npm-conf#readme,https://github.com/pnpm/npm-conf/issues,git+https://github.com/pnpm/npm-conf.git
library,@pnpm/config.env-replace@1.1.0,@pnpm,config.env-replace,1.1.0,,SHA-512,86dca5f135a728becafc44856b5a16d940799550f1b85e43a4ceed062e87bb62cd2f7996908ccd2c6e8de33a0250fd6508a3715b2ff78aef264bc32f4e819deb,MIT,pkg:npm/%40pnpm/config.env-replace@1.1.0,https://bit.cloud/pnpm/config/env-replace,https://github.com/pnpm/components/issues,git+https://github.com/pnpm/components.git
library,@pnpm/network.ca-file@1.0.2,@pnpm,network.ca-file,1.0.2,A drop-in replacement for fs~ making various improvements.,SHA-512,61c3d0f1ad23c1853d6d37490e95e3322ec1ae192bd665ec5eb509be3a8cda6403824462cfc8c569018e75a2f1823b547d081984acbf3b7706fd8c2680a6b12c,MIT,pkg:npm/%40pnpm/network.ca-file@1.0.2,https://github.com/isaacs/node-graceful-fs#readme,https://github.com/isaacs/node-graceful-fs/issues,git+https://github.com/isaacs/node-graceful-fs.git
library,@pnpm/network.ca-file@1.0.2|graceful-fs@4.2.10,,graceful-fs,4.2.10,A drop-in replacement for fs~ making various improvements.,SHA-512,f41ca1b2c4767cf56c3598f8efca9451b29f98bd3eb790435728d286dc9964b88aed90c002b1457e8a723938f4334e70136b493e2b00e224e79d79766283ef38,ISC,pkg:npm/graceful-fs@4.2.10,https://github.com/isaacs/node-graceful-fs#readme,https://github.com/isaacs/node-graceful-fs/issues,git+https://github.com/isaacs/node-graceful-fs.git
library,config-chain@1.1.13,,config-chain,1.1.13,HANDLE CONFIGURATION ONCE AND FOR ALL,SHA-512,aa3f9ff003c04571eb33486b6aa5d86f6fdb395495e0fbc9425359fc3563d10ae634cdaad9eba2ce47ae55c910e7b27e5b49911fa1ef8be939d0ce09ba5d9545,ISC,pkg:npm/config-chain@1.1.13,https://github.com/isaacs/ini#readme,https://github.com/isaacs/ini/issues,git://github.com/isaacs/ini.git
library,config-chain@1.1.13|ini@1.3.8,,ini,1.3.8,An ini encoder/decoder for node,SHA-512,255ff2ba0576bb35b988c4528990320ed41dfa7c6d5278de2edd1a70d770f7c90a2ebbee455c81f34b6c444384ef2bc65606a5859e913570a61079142812b17b,ISC,pkg:npm/ini@1.3.8,https://github.com/isaacs/ini#readme,https://github.com/isaacs/ini/issues,git://github.com/isaacs/ini.git
library,proto-list@1.2.4,,proto-list,1.2.4,A utility for managing a prototype chain,SHA-512,bed2bff786a4c6c4cc85ed3f71b7e947eb323eeb3372ec21a958c9ab6e82b8d0e01468faf36a1105738fe4c269bf6afb26d13c32c89ea4622abef3930709f6bc,ISC,pkg:npm/proto-list@1.2.4,https://github.com/isaacs/proto-list#readme,https://github.com/isaacs/proto-list/issues,git+https://github.com/isaacs/proto-list.git
library,registry-url@6.0.1,,registry-url,6.0.1,Get the set npm registry URL,SHA-512,f9caed4b9423151a850a8426bc676ec1858406783df59be616f17e7142641981752f505f53c0ba669f53edfe6f3c0c322e4504c69bcaf80355666194e3daa2e1,MIT,pkg:npm/registry-url@6.0.1,https://github.com/sindresorhus/registry-url#readme,https://github.com/sindresorhus/registry-url/issues,git+https://github.com/sindresorhus/registry-url.git
library,pupa@3.1.0,,pupa,3.1.0,Simple micro templating,SHA-512,14ba6be1f973e71653489c5279a85e78c28dfc40f331d2bb6fc3d3382e9ae4f605293b9c59b76a8e0a9a1321f4b21162489ad5075f90aa2e13935f5c714e80ba,MIT,pkg:npm/pupa@3.1.0,https://github.com/sindresorhus/pupa#readme,https://github.com/sindresorhus/pupa/issues,git+https://github.com/sindresorhus/pupa.git
library,escape-goat@4.0.0,,escape-goat,4.0.0,Escape a string for use in HTML or the inverse,SHA-512,d927784a1716c5bc7a398d481f295afc254dc2f83b5f0655a17647712bbdc3d49178d3f5133cc3e53f0d58a211dfc7c8a849ecf640d62944135d7026943add3e,MIT,pkg:npm/escape-goat@4.0.0,https://github.com/sindresorhus/escape-goat#readme,https://github.com/sindresorhus/escape-goat/issues,git+https://github.com/sindresorhus/escape-goat.git
library,semver-diff@4.0.0,,semver-diff,4.0.0,Get the diff type of two semver versions: 0.0.1 0.0.2 → patch,SHA-512,d09bb8fba03c88e9e92ff4e1adaedd66c4a53876001c878cc5f856411235fd52dc4f758305928ab50b7f42404eb2220df59a6ebc713a706674c7882508c99f88,MIT,pkg:npm/semver-diff@4.0.0,https://github.com/sindresorhus/semver-diff#readme,https://github.com/sindresorhus/semver-diff/issues,git+https://github.com/sindresorhus/semver-diff.git
library,nyc@17.0.0,,nyc,17.0.0,the Istanbul command line interface,SHA-512,212a78e27a8d09a3ee80b2c619f927cd0c12c2dd744924b920ca0f47b18ba0c0324b5f08c398ecf14ee06b6545f6562e319e3680e1ebdd475d670e16665b712a,ISC,pkg:npm/nyc@17.0.0,https://github.com/yargs/yargs-parser#readme,https://github.com/yargs/yargs-parser/issues,git+https://github.com/yargs/yargs-parser.git
library,nyc@17.0.0|find-up@4.1.0,,find-up,4.1.0,Find a file or directory by walking up parent directories,SHA-512,3e93b001d43f6255d0daf8fc6b787c222a43b98462df071e550406616c4d20d71cab8d009f0ec196c11708c6edd59b7e38b03a16af6cb88a48583d0eb2721297,MIT,pkg:npm/find-up@4.1.0,https://github.com/sindresorhus/find-up#readme,https://github.com/sindresorhus/find-up/issues,git+https://github.com/sindresorhus/find-up.git
library,nyc@17.0.0|locate-path@5.0.0,,locate-path,5.0.0,Get the first path that exists on disk of multiple paths,SHA-512,b7b870f6923e5afbb03495f0939cd51e9ca122ace0daa4e592524e7f4995c4649b7b7169d9589e65c76e3588da2c3a32ea9f6e1a94041961bced6a4c2a536af2,MIT,pkg:npm/locate-path@5.0.0,https://github.com/sindresorhus/locate-path#readme,https://github.com/sindresorhus/locate-path/issues,git+https://github.com/sindresorhus/locate-path.git
library,nyc@17.0.0|p-locate@4.1.0,,p-locate,4.1.0,Get the first fulfilled promise that satisfies the provided testing function,SHA-512,47bf5967fd30031286bb7a18325cfc8f2fe46e1b0dad2ed2299ecfc441c1809e7e1769ad156d9f2b670eb4187570762442c6f3155ec8f84a1129ee98b74a0aec,MIT,pkg:npm/p-locate@4.1.0,https://github.com/sindresorhus/p-locate#readme,https://github.com/sindresorhus/p-locate/issues,git+https://github.com/sindresorhus/p-locate.git
library,nyc@17.0.0|p-limit@2.3.0,,p-limit,2.3.0,Run multiple promise-returning & async functions with limited concurrency,SHA-512,ffff3c985592271f25c42cf07400014c92f6332581d76f9e218ecc0cbd92a8b98091e294f6ac51bd6b92c938e6dc5526a4110cb857dc90022a11a546503c5beb,MIT,pkg:npm/p-limit@2.3.0,https://github.com/sindresorhus/p-limit#readme,https://github.com/sindresorhus/p-limit/issues,git+https://github.com/sindresorhus/p-limit.git
library,nyc@17.0.0|foreground-child@2.0.0,,foreground-child,2.0.0,Run a child as if it's the foreground process.  Give it stdio.  Exit when it exits.,SHA-512,74222af45a447324325ca0a4cb39a53d314d82b0b33ee74e7be9a1bc9539cc0b65067195cb6c8ac6d7ecc4adad4014e1c2adb6e6372f063a70d46af8d2ecd908,ISC,pkg:npm/foreground-child@2.0.0,https://github.com/tapjs/foreground-child#readme,https://github.com/tapjs/foreground-child/issues,git+https://github.com/tapjs/foreground-child.git
library,nyc@17.0.0|signal-exit@3.0.7,,signal-exit,3.0.7,when you want to fire an event no matter how a process exits.,SHA-512,c270f6644fa5f923c2feea12d2f5de13d2f5fb4c2e68ca8a95fcfd00c528dfc26cc8b48159215c1d1d51ae2eb62d9735daf2ebd606f78e5ee2c10860c2901b19,ISC,pkg:npm/signal-exit@3.0.7,https://github.com/tapjs/signal-exit,https://github.com/tapjs/signal-exit/issues,git+https://github.com/tapjs/signal-exit.git
library,nyc@17.0.0|glob@7.2.3,,glob,7.2.3,a little globber,SHA-512,9c5474ccba54d9809a471c28089bcbe94bc21f6245c85548bf04cbb087f6d40b8794cb240358614dd93e2e5609b4e958b7dbfa76fb330f604646a04bfa240af5,ISC,pkg:npm/glob@7.2.3,https://github.com/isaacs/node-glob#readme,https://github.com/isaacs/node-glob/issues,git://github.com/isaacs/node-glob.git
library,nyc@17.0.0|minimatch@3.1.2,,minimatch,3.1.2,a glob matcher in javascript,SHA-512,27ba7ade1462023c35343130c355bb8b7efe07222b3963b95d0400cd9dd539c2f43cdc9bc297e657f374e73140cf043d512c84717eaddd43be2b96aa0503881f,ISC,pkg:npm/minimatch@3.1.2,https://github.com/isaacs/minimatch#readme,https://github.com/isaacs/minimatch/issues,git://github.com/isaacs/minimatch.git
library,nyc@17.0.0|brace-expansion@1.1.11,,brace-expansion,1.1.11,Brace expansion as known from sh/bash,SHA-512,882b8f1c3160ac75fb1f6bc423fe71a73d3bcd21c1d344e9ba0aa1998b5598c3bae75f260ae44ca0e60595d101974835f3bb9fa3375a1e058a71815beb5a8688,MIT,pkg:npm/brace-expansion@1.1.11,https://github.com/juliangruber/brace-expansion,https://github.com/juliangruber/brace-expansion/issues,git://github.com/juliangruber/brace-expansion.git
library,nyc@17.0.0|p-map@3.0.0,,p-map,3.0.0,Map over promises concurrently,SHA-512,777a9755317fb3e5be09d279036f70cb05769fc0904186a1960cf66c5880fb87953496c726874f67efe05f03c68746cea80fa3f12fbaf9c926bcb18f935429c5,MIT,pkg:npm/p-map@3.0.0,https://github.com/sindresorhus/p-map#readme,https://github.com/sindresorhus/p-map/issues,git+https://github.com/sindresorhus/p-map.git
library,nyc@17.0.0|rimraf@3.0.2,,rimraf,3.0.2,A deep deletion module for node (like `rm -rf`),SHA-512,25990931990018514f3f662a5d95cf6cc94c060b31cc4f082ece253085ffda8d0bf54070f4efd8de8eb0170fe2f582daa5c5095b0a9b8b791dc483dd0bad9320,ISC,pkg:npm/rimraf@3.0.2,https://github.com/isaacs/rimraf#readme,https://github.com/isaacs/rimraf/issues,git://github.com/isaacs/rimraf.git
library,nyc@17.0.0|yargs@15.4.1,,yargs,15.4.1,yargs the modern~ pirate-themed~ successor to optimist.,SHA-512,69e3dbc4399c616fbe3daa81b09f8761417009dbf82d5bdd9e1072efc139ecf228afcfce56f84cac00c51440e1f031c3151bff3bd8b794f86c10d8ceed05f4f8,MIT,pkg:npm/yargs@15.4.1,https://yargs.js.org/,https://github.com/yargs/yargs/issues,git+https://github.com/yargs/yargs.git
library,nyc@17.0.0|cliui@6.0.0,,cliui,6.0.0,easily create complex multi-column command-line-interfaces,SHA-512,b7ac1b82da025ef033b2ded0817c4962a3edd2eb047db81075fb443db2cbfdcbefe873c4e5582fa82b80203474360539d9db3aac5c2aae06a434bac712309bad,ISC,pkg:npm/cliui@6.0.0,https://github.com/yargs/cliui#readme,https://github.com/yargs/cliui/issues,git+ssh://git@github.com/yargs/cliui.git
library,nyc@17.0.0|string-width@4.2.3,,string-width,4.2.3,Get the visual width of a string - the number of columns required to display it,SHA-512,c0ac90450a63274b08a7ad84ad265d1ac8cc256b1aa79a1136284786ee86ec954effd8c807a5327af2feb57b8eaab9e0f23fdcc4a4d6c96530bd24eb8a2673fe,MIT,pkg:npm/string-width@4.2.3,https://github.com/sindresorhus/string-width#readme,https://github.com/sindresorhus/string-width/issues,git+https://github.com/sindresorhus/string-width.git
library,nyc@17.0.0|strip-ansi@6.0.1,,strip-ansi,6.0.1,Strip ANSI escape codes from a string,SHA-512,637f153d21dcaa416b0a916743dbee4979aabaebf9a1738aa46793e9a1abaf7a3719cf409556ba2417d448e0a76f1186645fbfd28a08ecaacfb944b3b54754e4,MIT,pkg:npm/strip-ansi@6.0.1,https://github.com/chalk/strip-ansi#readme,https://github.com/chalk/strip-ansi/issues,git+https://github.com/chalk/strip-ansi.git
library,nyc@17.0.0|wrap-ansi@6.2.0,,wrap-ansi,6.2.0,Wordwrap a string with ANSI escape codes,SHA-512,afa94f7011b1657948732984bbb227c43321756d0a0f1a4b82814b720b9ab3109a27f48e219c0835ab4af4a63fb5ff99ae5cb038a5345038f70135d405fc495c,MIT,pkg:npm/wrap-ansi@6.2.0,https://github.com/chalk/wrap-ansi#readme,https://github.com/chalk/wrap-ansi/issues,git+https://github.com/chalk/wrap-ansi.git
library,nyc@17.0.0|emoji-regex@8.0.0,,emoji-regex,8.0.0,A regular expression to match all Emoji-only symbols as per the Unicode Standard.,SHA-512,3128d8cdc58d380d1ec001e9cf4331a5816fc20eb28f2d4d1b7c6d7a8ab3eb8e150a8fd13e09ebd7f186b7e89cde2253cd0f04bb74dd335e126b09d5526184e8,MIT,pkg:npm/emoji-regex@8.0.0,https://mths.be/emoji-regex,https://github.com/mathiasbynens/emoji-regex/issues,git+https://github.com/mathiasbynens/emoji-regex.git
library,nyc@17.0.0|y18n@4.0.3,,y18n,4.0.3,the bare-bones internationalization library used by yargs,SHA-512,24a86a4cec12aea340d4d639952ced2751ab06252874b326219b8b88368c449fa2b4577e001544f170633af2162fead2a8d0c2ef82c24859a56ff538519e2125,ISC,pkg:npm/y18n@4.0.3,https://github.com/yargs/y18n,https://github.com/yargs/y18n/issues,git+ssh://git@github.com/yargs/y18n.git
